EI	EL	assocID	chemsIncludedInEvidenceBySource	diseaseClasses_DO	diseaseClasses_HPO	diseaseClasses_MSH	diseaseClasses_UMLS_ST	diseaseName	diseaseType	diseaseUMLSCUI	diseaseVocabularies	disease_inheritance	disease_prevalence_class	disease_prevalence_geo_area	disease_prevalence_type	geneDPI	geneDSI	geneEnsemblIDs	geneNcbiID	geneNcbiType	geneProteinClassIDs	geneProteinClassNames	geneProteinStrIDs	genepLI	numCTsupportingAssociation	numChemsIncludedInEvidences	numPMIDSWithChemsIncludedInEvidences	numPMIDs	numberChemsFiltered	numberPmidsWithChemsFiltered	score	symbolOfGene	yearFinal	yearInitial
"0.9246575342465754"	""	"5294348"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the musculoskeletal system (33127)]"	"[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17), Musculoskeletal Diseases (C05)]"	"[Disease or Syndrome (T047)]"	"Rheumatoid Arthritis"	"[disease]"	"C0003873"	"[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]"	""	""	""	""	"0.957"	"0.363"	"[ENSG00000160712]"	"3570"	"protein-coding"	"[DTO_05007599]"	"[Signaling]"	"[P08887]"	"6.7914E-8"	"20"	""	""	"2"	""	""	"1.0"	"IL6R"	"2012"	"2006"
"0.8346456692913385"	""	"45072232"	"[]"	"[]"	"[Abnormality of the cardiovascular system (01626), Abnormality of the nervous system (00707)]"	"[Cardiovascular Diseases (C14), Nervous System Diseases (C10)]"	"[Disease or Syndrome (T047)]"	"Cerebrovascular accident"	"[disease]"	"C0038454"	"[MESH_D020521, NCI_C3390, ICD10_I64, OMIM_601367, HPO_HP:0001297, DO_6713, MONDO_0005098, EFO_0000712, UMLS_C0038454]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"61"	""	""	"1"	""	""	"1.0"	"IL6"	"2008"	"2008"
"0.901840490797546"	""	"5324862"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Asthma"	"[disease]"	"C0004096"	"[ICD10_J45, MESH_D001249, ICD10_J45.9, HPO_HP:0002099, NCI_C28397, ICD9CM_493, ICD9CM_493.9, DO_9360, DO_9415, DO_2841, MONDO_0004979, UMLS_C0004096]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"48"	""	""	"1"	""	""	"1.0"	"IL6"	"2019"	"2019"
"0.8833333333333333"	""	"60199979"	"[]"	"[disease by infectious agent (0050117)]"	"[]"	"[Infections (C01), Pathological Conditions, Signs and Symptoms (C23)]"	"[Disease or Syndrome (T047)]"	"Sepsis"	"[disease]"	"C0243026"	"[MESH_D018805, ICD9CM_995.91, DO_0040085, MONDO_0005229, EFO_0003033, UMLS_C0243026]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"114"	""	""	"1"	""	""	"1.0"	"IL6"	"2020"	"2020"
"0.9298245614035088"	""	"25191231"	"[]"	"[disease of metabolism (0014667), genetic disease (630)]"	"[Abnormality of metabolism/homeostasis (01939)]"	"[Nutritional and Metabolic Diseases (C18)]"	"[Disease or Syndrome (T047)]"	"Hyperglycemia"	"[disease]"	"C0020456"	"[MESH_D006943, ICD10_R73.9, HPO_HP:0003074, NCI_C26797, DO_4195, MONDO_0002909, UMLS_C0020456]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"21"	""	""	"1"	""	""	"1.0"	"IL6"	"2018"	"2018"
"0.9333333333333333"	""	"40091472"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of head or neck (00152), Abnormality of the immune system (02715)]"	"[Stomatognathic Diseases (C07)]"	"[Disease or Syndrome (T047)]"	"Periodontitis"	"[disease]"	"C0031099"	"[MESH_D010518, HPO_HP:0000704, NCI_C34918, DO_824, MONDO_0005593, MONDO_0005076, EFO_0000649, EFO_0006343, UMLS_C0031099]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"89"	""	""	"0"	""	""	"1.0"	"IL6"	""	""
"0.9294117647058824"	""	"40198828"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the integument (01574), Abnormality of the immune system (02715)]"	"[Skin and Connective Tissue Diseases (C17)]"	"[Disease or Syndrome (T047)]"	"Psoriasis"	"[disease]"	"C0033860"	"[MESH_D011565, ICD10_L40, ICD10_L40.9, HPO_HP:0003765, NCI_C3346, DO_4398, DO_8893, DO_9088, MONDO_0005083, EFO_0000676, UMLS_C0033860]"	""	""	""	""	"1.0"	"0.308"	"[ENSG00000112115]"	"3605"	"protein-coding"	"[]"	"[]"	"[Q16552]"	"0.47699"	"51"	""	""	"0"	""	""	"1.0"	"IL17A"	""	""
"0.8620689655172413"	""	"35099435"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Immune System Diseases (C20), Nervous System Diseases (C10)]"	"[Disease or Syndrome (T047)]"	"Multiple Sclerosis"	"[disease]"	"C0026769"	"[MESH_D009103, ICD10_G35, ICD9CM_340, NCI_C3243, ORDO_802, DO_2377, MONDO_0005301, EFO_0803536, UMLS_C0026769]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"43"	""	""	"0"	""	""	"1.0"	"IL6"	""	""
"0.9145299145299145"	""	"25371766"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the digestive system (25031), Abnormality of the immune system (02715)]"	"[Digestive System Diseases (C06)]"	"[Disease or Syndrome (T047)]"	"Inflammatory Bowel Diseases"	"[disease]"	"C0021390"	"[MESH_D015212, NCI_C3138, HPO_HP:0002037, DO_0050589, MONDO_0005265, EFO_0003767, UMLS_C0021390]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"37"	""	""	"0"	""	""	"1.0"	"IL6"	""	""
"0.9090909090909091"	""	"5326458"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Asthma"	"[disease]"	"C0004096"	"[ICD10_J45, MESH_D001249, ICD10_J45.9, HPO_HP:0002099, NCI_C28397, ICD9CM_493, ICD9CM_493.9, DO_9360, DO_9415, DO_2841, MONDO_0004979, UMLS_C0004096]"	""	""	""	""	"1.0"	"0.308"	"[ENSG00000112115]"	"3605"	"protein-coding"	"[]"	"[]"	"[Q16552]"	"0.47699"	"25"	""	""	"0"	""	""	"1.0"	"IL17A"	""	""
"0.8865131578947368"	""	"15448712"	"[]"	"[disease of metabolism (0014667), genetic disease (630)]"	"[Abnormality of the endocrine system (00818), Abnormality of metabolism/homeostasis (01939)]"	"[Endocrine System Diseases (C19), Nutritional and Metabolic Diseases (C18)]"	"[Disease or Syndrome (T047)]"	"Diabetes Mellitus, Non-Insulin-Dependent"	"[disease]"	"C0011860"	"[MESH_D003924, ICD10_E11, OMIM_125853, NCI_C26747, OMIM_600509, OMIM_147545, HPO_HP:0005978, OMIM_138079, OMIM_147670, OMIM_167413, OMIM_600281, OMIM_189907, OMIM_138430, OMIM_164731, OMIM_601724, DO_9352, MONDO_0005148, UMLS_C0011860]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"222"	""	""	"0"	""	""	"1.0"	"IL6"	""	""
"0.8389261744966443"	""	"15367946"	"[]"	"[disease of metabolism (0014667), genetic disease (630)]"	"[Abnormality of the endocrine system (00818), Abnormality of metabolism/homeostasis (01939)]"	"[Endocrine System Diseases (C19), Nutritional and Metabolic Diseases (C18)]"	"[Disease or Syndrome (T047)]"	"Diabetes Mellitus"	"[disease]"	"C0011849"	"[MESH_D003920, ICD10_E10-E14.9, ICD10_E14, HPO_HP:0000819, NCI_C2985, ICD9CM_250, DO_1837, DO_9351, MONDO_0005015, EFO_0000400, UMLS_C0011849]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"251"	""	""	"0"	""	""	"1.0"	"IL6"	""	""
"0.9254901960784314"	""	"5295311"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the musculoskeletal system (33127)]"	"[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17), Musculoskeletal Diseases (C05)]"	"[Disease or Syndrome (T047)]"	"Rheumatoid Arthritis"	"[disease]"	"C0003873"	"[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]"	""	""	""	""	"1.0"	"0.308"	"[ENSG00000112115]"	"3605"	"protein-coding"	"[]"	"[]"	"[Q16552]"	"0.47699"	"32"	""	""	"0"	""	""	"1.0"	"IL17A"	""	""
"0.9122383252818036"	""	"25336840"	"[]"	"[]"	"[]"	"[Pathological Conditions, Signs and Symptoms (C23)]"	"[Pathologic Function (T046)]"	"Inflammation"	"[phenotype]"	"C0021368"	"[MESH_D007249, NCI_C3137, UMLS_C0021368]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"753"	""	""	"11"	""	""	"0.95"	"IL6"	"2015"	"2001"
"0.8151260504201681"	""	"90079057"	"[]"	"[]"	"[]"	"[Mental Disorders (F03)]"	"[Mental or Behavioral Dysfunction (T048)]"	"Major Depressive Disorder"	"[disease]"	"C1269683"	"[MESH_D003865, OMIM_608516, DO_1595, MONDO_0002009, EFO_1002014, UMLS_C1269683]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"70"	""	""	"5"	""	""	"0.95"	"IL6"	"2014"	"2011"
"0.8938356164383562"	""	"15293401"	"[]"	"[]"	"[Abnormality of the nervous system (00707)]"	"[Mental Disorders (F03)]"	"[Mental or Behavioral Dysfunction (T048)]"	"Depressive disorder"	"[disease]"	"C0011581"	"[MESH_D003866, HPO_HP:0000716, DO_4964, DO_1595, DO_12139, MONDO_0001442, MONDO_0002050, EFO_0004257, EFO_0008623, EFO_1002014, UMLS_C0011581]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"144"	""	""	"3"	""	""	"0.95"	"IL6"	"2015"	"2015"
"0.9026369168356998"	""	"35080876"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[Abnormality of blood and blood-forming tissues (01871), Neoplasm (02664)]"	"[Immune System Diseases (C20), Cardiovascular Diseases (C14), Hemic and Lymphatic Diseases (C15), Neoplasms (C04)]"	"[Neoplastic Process (T191)]"	"Multiple Myeloma"	"[disease]"	"C0026764"	"[MESH_D009101, ICD10_C90.0, OMIM_254500, HPO_HP:0006775, NCI_C3242, ICD9CM_203.0, ORDO_29073, DO_9538, MONDO_0009693, EFO_0001378, UMLS_C0026764]"	"Not applicable"	"1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000"	"United States,Worldwide,Europe,France,Europe,United States,Iran, Islamic Republic of,Australia,Denmark"	"Prevalence at birth,Annual incidence,Point prevalence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence"	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"46"	""	""	"3"	""	""	"0.95"	"IL6"	"2009"	"1995"
"0.8646616541353384"	""	"35154208"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the cardiovascular system (01626)]"	"[Cardiovascular Diseases (C14), Pathological Conditions, Signs and Symptoms (C23)]"	"[Disease or Syndrome (T047)]"	"Myocardial Infarction"	"[disease]"	"C0027051"	"[MESH_D009203, NCI_C27996, HPO_HP:0001658, DO_11847, DO_9408, DO_5844, DO_5854, MONDO_0005068, EFO_0000612, EFO_1000883, UMLS_C0027051]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"51"	""	""	"2"	""	""	"0.95"	"IL6"	"2006"	"2005"
"0.908835904628331"	""	"5294179"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the musculoskeletal system (33127)]"	"[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17), Musculoskeletal Diseases (C05)]"	"[Disease or Syndrome (T047)]"	"Rheumatoid Arthritis"	"[disease]"	"C0003873"	"[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"113"	""	""	"2"	""	""	"0.95"	"IL6"	"2012"	"2009"
"0.8740157480314961"	""	"40197702"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the integument (01574), Abnormality of the immune system (02715)]"	"[Skin and Connective Tissue Diseases (C17)]"	"[Disease or Syndrome (T047)]"	"Psoriasis"	"[disease]"	"C0033860"	"[MESH_D011565, ICD10_L40, ICD10_L40.9, HPO_HP:0003765, NCI_C3346, DO_4398, DO_8893, DO_9088, MONDO_0005083, EFO_0000676, UMLS_C0033860]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"29"	""	""	"1"	""	""	"0.95"	"IL6"	"2006"	"2006"
"0.9530201342281879"	""	"85234966"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[Neoplasm (02664), Abnormality of the genitourinary system (00119)]"	"[Endocrine System Diseases (C19), Neoplasms (C04), Urogenital Diseases (C12)]"	"[Neoplastic Process (T191)]"	"ovarian neoplasm"	"[disease]"	"C0919267"	"[MESH_D010051, HPO_HP:0100615, NCI_C4984, ORDO_213500, DO_2394, MONDO_0008170, MONDO_0021068, EFO_0003893, UMLS_C0919267]"	""	""	""	""	"1.0"	"0.232"	"[ENSG00000136244]"	"3569"	"protein-coding"	"[]"	"[]"	"[P05231]"	"0.19935"	"16"	""	""	"1"	""	""	"0.95"	"IL6"	"2009"	"2009"
"0.85"	"Definitive"	"75156594"	"[]"	"[]"	"[]"	"[Hemic and Lymphatic Diseases (C15), Skin and Connective Tissue Diseases (C17), Immune System Diseases (C20), Neoplasms (C04)]"	"[Neoplastic Process (T191)]"	"Subcutaneous panniculitis-like T-cell lymphoma"	"[disease]"	"C0522624"	"[NCI_C6918, MESH_C537503, OMIM_618398, HPO_HP:0034403, ORDO_86884, MONDO_0019475, EFO_1000552, UMLS_C0522624]"	"Not applicable"	""	""	""	"0.913"	"0.429"	"[ENSG00000135077]"	"84868"	"protein-coding"	"[]"	"[]"	"[Q8TDQ0]"	"0.26632"	"0"	""	""	"3"	""	""	"1.0"	"HAVCR2"	"2019"	"2018"
"0.9545454545454546"	""	"5336075"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Asthma"	"[disease]"	"C0004096"	"[ICD10_J45, MESH_D001249, ICD10_J45.9, HPO_HP:0002099, NCI_C28397, ICD9CM_493, ICD9CM_493.9, DO_9360, DO_9415, DO_2841, MONDO_0004979, UMLS_C0004096]"	""	""	""	""	"0.913"	"0.509"	"[ENSG00000115604]"	"8809"	"protein-coding"	"[DTO_05007575]"	"[Receptor]"	"[Q13478]"	"2.6372E-6"	"0"	""	""	"0"	""	""	"0.95"	"IL18R1"	""	""
"0.8518518518518519"	""	"45278966"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Nutritional and Metabolic Diseases (C18)]"	"[Disease or Syndrome (T047)]"	"Severe Combined Immunodeficiency"	"[disease]"	"C0085110"	"[MESH_D016511, HPO_HP:0004430, NCI_C3472, ORDO_183660, DO_627, DO_5812, MONDO_0015974, UMLS_C0085110]"	"Autosomal recessive,X-linked recessive"	"1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000"	"Europe,France,Greece,Chile,Costa rica,United States"	"Prevalence at birth,Prevalence at birth,Prevalence at birth,Prevalence at birth,Prevalence at birth,Prevalence at birth"	"0.87"	"0.48"	"[ENSG00000115085]"	"7535"	"protein-coding"	"[DTO_03300101]"	"[Kinase]"	"[P43403]"	"0.0092607"	"0"	""	""	"6"	""	""	"0.9"	"ZAP70"	"2022"	"1994"
"0.9375"	""	"90302599"	"[]"	"[]"	"[Neoplasm (02664), Abnormality of the breast (00769)]"	"[Skin and Connective Tissue Diseases (C17), Neoplasms (C04)]"	"[Neoplastic Process (T191)]"	"Mammary Neoplasms"	"[disease]"	"C1458155"	"[MESH_D001943, HPO_HP:0100013, NCI_C2910, DO_3459, DO_1612, MONDO_0021100, EFO_0003869, UMLS_C1458155]"	""	""	""	""	"0.87"	"0.433"	"[ENSG00000126561]"	"6776"	"protein-coding"	"[DTO_05007557]"	"[Nucleic acid binding]"	"[P42229]"	"1.0"	"1"	""	""	"1"	""	""	"0.9"	"STAT5A"	"2004"	"2004"
"0.9"	""	"15410360"	"[]"	"[disease of anatomical entity (7), disease of metabolism (0014667), genetic disease (630)]"	"[Abnormality of the endocrine system (00818), Abnormality of metabolism/homeostasis (01939)]"	"[Immune System Diseases (C20), Endocrine System Diseases (C19), Nutritional and Metabolic Diseases (C18)]"	"[Disease or Syndrome (T047)]"	"Diabetes Mellitus, Insulin-Dependent"	"[disease]"	"C0011854"	"[MESH_D003922, ICD10_E10, OMIM_222100, NCI_C2986, HPO_HP:0100651, ORDO_243377, DO_0110745, DO_0110746, DO_0110747, DO_0110749, DO_0110750, DO_0110751, DO_0110752, DO_0110753, DO_0110754, DO_0110755, DO_0110756, DO_0110757, DO_0110758, DO_0110759, DO_0110760, DO_0110761, DO_0110741, DO_0110742, DO_0110743, DO_0110744, DO_9744, MONDO_0007454, MONDO_0010950, MONDO_0012919, MONDO_0012920, MONDO_0012921, MONDO_0012961, MONDO_0011016, MONDO_0011033, MONDO_0011068, MONDO_0011123, MONDO_0011572, MONDO_0013078, MONDO_0011167, MONDO_0011168, MONDO_0012422, MONDO_0011302, MONDO_0005147, MONDO_0010861, MONDO_0010862, MONDO_0010863, MONDO_0010864, UMLS_C0011854]"	""	""	""	""	"0.913"	"0.4"	"[ENSG00000121807]"	"729230"	"protein-coding"	"[DTO_02300001]"	"[G-protein coupled receptor]"	"[P41597]"	"0.048059"	"1"	""	""	"0"	""	""	"0.9"	"CCR2"	""	""
"0.7857142857142857"	""	"35160191"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the cardiovascular system (01626)]"	"[Cardiovascular Diseases (C14), Pathological Conditions, Signs and Symptoms (C23)]"	"[Disease or Syndrome (T047)]"	"Myocardial Infarction"	"[disease]"	"C0027051"	"[MESH_D009203, NCI_C27996, HPO_HP:0001658, DO_11847, DO_9408, DO_5844, DO_5854, MONDO_0005068, EFO_0000612, EFO_1000883, UMLS_C0027051]"	""	""	""	""	"0.913"	"0.4"	"[ENSG00000121807]"	"729230"	"protein-coding"	"[DTO_02300001]"	"[G-protein coupled receptor]"	"[P41597]"	"0.048059"	"1"	""	""	"0"	""	""	"0.9"	"CCR2"	""	""
"1.0"	"Definitive"	"115225704"	"[]"	"[genetic disease (630), syndrome (225)]"	"[]"	"[]"	"[Disease or Syndrome (T047)]"	"GROWTH HORMONE INSENSITIVITY SYNDROME WITH IMMUNE DYSREGULATION 1, AUTOSOMAL RECESSIVE"	"[disease]"	"C5435698"	"[OMIM_604260, OMIM_245590, DO_0080836, MONDO_0100210, MONDO_0100211, UMLS_C5435698]"	""	""	""	""	"0.826"	"0.476"	"[ENSG00000173757]"	"6777"	"protein-coding"	"[DTO_05007557]"	"[Nucleic acid binding]"	"[P51692]"	"1.0"	"0"	""	""	"21"	""	""	"0.85"	"STAT5B"	"2021"	"1998"
"0.8"	""	"10237426"	"[]"	"[disease of cellular proliferation (14566)]"	"[Neoplasm (02664)]"	"[Neoplasms (C04)]"	"[Neoplastic Process (T191)]"	"Carcinoma"	"[disease]"	"C0007097"	"[MESH_D002277, NCI_C2916, HPO_HP:0030731, DO_305, DO_4015, DO_162, MONDO_0004993, EFO_0000313, UMLS_C0007097]"	""	""	""	""	"0.87"	"0.433"	"[ENSG00000126561]"	"6776"	"protein-coding"	"[DTO_05007557]"	"[Nucleic acid binding]"	"[P42229]"	"1.0"	"1"	""	""	"3"	""	""	"0.85"	"STAT5A"	"2007"	"2002"
"0.8421052631578947"	""	"25144144"	"[]"	"[disease by infectious agent (0050117)]"	"[]"	"[Infections (C01), Immune System Diseases (C20), Urogenital Diseases (C12)]"	"[Disease or Syndrome (T047)]"	"HIV Infections"	"[disease]"	"C0019693"	"[MESH_D015658, ICD10_B20-B24.9, ICD10_B24, ICD9CM_042, NCI_C3108, ICD9CM_042-042.99, DO_526, DO_635, MONDO_0005109, EFO_0000764, UMLS_C0019693]"	""	""	""	""	"0.913"	"0.4"	"[ENSG00000121807]"	"729230"	"protein-coding"	"[DTO_02300001]"	"[G-protein coupled receptor]"	"[P41597]"	"0.048059"	"1"	""	""	"0"	""	""	"0.85"	"CCR2"	""	""
"0.9523809523809523"	""	"100245697"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[Neoplasm (02664), Abnormality of the digestive system (25031)]"	"[Digestive System Diseases (C06), Neoplasms (C04)]"	"[Neoplastic Process (T191)]"	"Liver carcinoma"	"[disease]"	"C2239176"	"[ICD10_C22.0, MESH_D006528, OMIM_114550, NCI_C3099, HPO_HP:0001402, ORDO_88673, DO_3571, DO_684, MONDO_0007256, EFO_0000182, EFO_0000762, EFO_1000256, UMLS_C2239176]"	"Not applicable"	"1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,6-9 / 10 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 1 000 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000"	"United States,Europe,France,United Kingdom,Germany,Spain,Italy,Greece,Canada,Oceania,Latin America,China,Japan,Korea, Republic of,Mongolia,Africa,Europe,Austria,Belgium,Bulgaria,Croatia,Czech Republic,Estonia,Finland,Iceland,Ireland,Latvia,Lithuania,Norway,Poland,Portugal,Slovakia,Switzerland,Netherlands"	"Annual incidence,Point prevalence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence"	"0.913"	"0.429"	"[ENSG00000135077]"	"84868"	"protein-coding"	"[]"	"[]"	"[Q8TDQ0]"	"0.26632"	"2"	""	""	"0"	""	""	"0.85"	"HAVCR2"	""	""
"1.0"	""	"115190383"	"[]"	"[disease by infectious agent (0050117)]"	"[]"	"[Infections (C01), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"COVID-19 Virus Disease"	"[disease]"	"C5203670"	"[MESH_D000086382, NCI_C171133, DO_0080600, MONDO_0100096, UMLS_C5203670]"	""	""	""	""	"0.913"	"0.4"	"[ENSG00000121807]"	"729230"	"protein-coding"	"[DTO_02300001]"	"[G-protein coupled receptor]"	"[P41597]"	"0.048059"	"1"	""	""	"1"	""	""	"0.8"	"CCR2"	"2021"	"2021"
"1.0"	""	"40125103"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Infections (C01), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Pneumonia"	"[disease]"	"C0032285"	"[MESH_D011014, ICD10_J18.9, HPO_HP:0002090, NCI_C3333, DO_552, MONDO_0005249, EFO_0003106, UMLS_C0032285]"	""	""	""	""	"0.913"	"0.4"	"[ENSG00000121807]"	"729230"	"protein-coding"	"[DTO_02300001]"	"[G-protein coupled receptor]"	"[P41597]"	"0.048059"	"1"	""	""	"1"	""	""	"0.8"	"CCR2"	"2011"	"2011"
"0.75"	""	"5334307"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Asthma"	"[disease]"	"C0004096"	"[ICD10_J45, MESH_D001249, ICD10_J45.9, HPO_HP:0002099, NCI_C28397, ICD9CM_493, ICD9CM_493.9, DO_9360, DO_9415, DO_2841, MONDO_0004979, UMLS_C0004096]"	""	""	""	""	"0.913"	"0.4"	"[ENSG00000121807]"	"729230"	"protein-coding"	"[DTO_02300001]"	"[G-protein coupled receptor]"	"[P41597]"	"0.048059"	"0"	""	""	"0"	""	""	"0.8"	"CCR2"	""	""
"0.8947368421052632"	""	"30182088"	"[]"	"[disease of cellular proliferation (14566), disease of anatomical entity (7)]"	"[Neoplasm (02664), Abnormality of blood and blood-forming tissues (01871), Abnormality of the immune system (02715)]"	"[Hemic and Lymphatic Diseases (C15), Neoplasms (C04)]"	"[Neoplastic Process (T191)]"	"Acute Promyelocytic Leukemia"	"[disease]"	"C0023487"	"[MESH_D015473, ICD10_C92.4, OMIM_612376, NCI_C3182, HPO_HP:0004836, ORDO_520, DO_0060318, DO_0081081, MONDO_0012883, EFO_0000224, UMLS_C0023487]"	"Not applicable"	"1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000"	"United States,Europe,France"	"Annual incidence,Annual incidence,Annual incidence"	"0.826"	"0.476"	"[ENSG00000173757]"	"6777"	"protein-coding"	"[DTO_05007557]"	"[Nucleic acid binding]"	"[P51692]"	"1.0"	"0"	""	""	"1"	""	""	"0.75"	"STAT5B"	"2008"	"2008"
